timestamp,user,ip,raw_message,label,label_id
2025-12-23 09:27:06.573084,charlie,192.168.31.131,Data leak detected to external server,data_exfil,6
2025-12-17 09:59:06.579084,alice,192.168.16.141,Sensitive data accessed and transferred,data_exfil,6
2025-12-31 12:44:06.578083,alice,192.168.1.61,Confidential files copied to external drive,data_exfil,6
2025-12-10 09:51:06.575082,eve,192.168.10.191,Unauthorized data transfer to 192.168.22.181,data_exfil,6
2025-12-21 17:42:06.573084,user1,192.168.16.61,Unusual data upload to 192.168.27.121: 200MB,data_exfil,6
2026-01-02 21:59:06.579084,user2,192.168.33.131,Suspicious outbound traffic: 3237GB transferred,data_exfil,6
2025-12-03 13:10:06.576082,david,192.168.1.1,Data exfiltration detected: 213 files uploaded,data_exfil,6
2025-12-04 20:57:06.573084,system,192.168.38.141,Unauthorized data transfer to 192.168.7.101,data_exfil,6
2026-01-03 17:19:06.574082,user3,192.168.49.61,Database dump detected to external IP,data_exfil,6
2025-12-20 02:38:06.577081,user1,192.168.2.201,Confidential files copied to external drive,data_exfil,6
2025-12-18 23:08:06.579084,eve,192.168.36.161,Large outbound data transfer to external server,data_exfil,6
2025-12-12 17:14:06.574082,eve,192.168.31.11,Confidential files copied to external drive,data_exfil,6
2025-12-10 12:59:06.576082,system,192.168.3.11,Sensitive data accessed and transferred,data_exfil,6
2025-12-18 08:52:06.577081,user2,192.168.21.171,Unauthorized data transfer to 192.168.38.91,data_exfil,6
2025-12-28 10:55:06.575082,admin,192.168.13.191,Data leak detected to external server,data_exfil,6
2025-12-24 06:11:06.577081,user2,192.168.21.21,Unauthorized data transfer to 192.168.43.231,data_exfil,6
2025-12-25 11:47:06.575082,user1,192.168.4.181,Confidential files copied to external drive,data_exfil,6
2025-12-25 08:22:06.573084,charlie,192.168.40.111,Large outbound data transfer to external server,data_exfil,6
2025-12-29 10:14:06.576082,user1,192.168.35.21,Unauthorized data transfer to 192.168.16.181,data_exfil,6
2026-01-05 02:46:06.576082,david,192.168.20.241,Sensitive data accessed and transferred,data_exfil,6
2025-12-10 01:29:06.577081,admin,192.168.41.71,Large file transfer to cloud storage,data_exfil,6
2025-12-18 18:20:06.578083,eve,192.168.14.1,Database dump detected to external IP,data_exfil,6
2025-12-22 20:29:06.579084,user3,192.168.41.21,Sensitive data accessed and transferred,data_exfil,6
2025-12-02 22:46:06.575082,david,192.168.1.161,Large outbound data transfer to external server,data_exfil,6
2025-12-05 20:08:06.578083,eve,192.168.27.241,Unusual data upload to 192.168.4.91: 3893MB,data_exfil,6
2025-12-13 07:37:06.574082,user2,192.168.31.191,Unauthorized data transfer to 192.168.8.1,data_exfil,6
2025-12-07 22:57:06.577081,admin,192.168.3.111,Data exfiltration detected: 96 files uploaded,data_exfil,6
2025-12-06 06:26:06.577081,bob,192.168.18.111,Data leak detected to external server,data_exfil,6
2025-12-03 09:25:06.573084,david,192.168.7.141,Database dump detected to external IP,data_exfil,6
2025-12-31 15:01:06.576082,admin,192.168.10.161,Data leak detected to external server,data_exfil,6
2026-01-02 09:43:06.576082,user1,192.168.6.11,Large file transfer to cloud storage,data_exfil,6
2025-12-23 17:22:06.574082,user3,192.168.8.201,Confidential files copied to external drive,data_exfil,6
2025-12-11 13:45:06.573084,eve,192.168.33.51,Data exfiltration detected: 827 files uploaded,data_exfil,6
2025-12-10 15:40:06.574082,eve,192.168.4.91,Data exfiltration detected: 20 files uploaded,data_exfil,6
2026-01-03 00:52:06.576082,user3,192.168.12.121,Data exfiltration detected: 390 files uploaded,data_exfil,6
2025-12-27 18:17:06.576082,user1,192.168.10.11,Data leak detected to external server,data_exfil,6
2025-12-28 00:19:06.570629,user2,192.168.10.231,Suspicious outbound traffic: 1973GB transferred,data_exfil,6
