timestamp,user,ip,raw_message,label,label_id
2025-12-30 08:30:06.548627,alice,192.168.2.101,Suspicious URL in email: http://phishing-site-351.com,phishing,3
2025-12-18 01:41:06.554630,charlie,192.168.5.131,Phishing attempt detected: fake login page,phishing,3
2026-01-04 00:18:06.555629,eve,192.168.21.91,Malicious attachment in email from hr@company.com,phishing,3
2025-12-10 11:00:06.549628,eve,192.168.14.61,Email impersonation detected,phishing,3
2025-12-18 02:06:06.550628,eve,192.168.3.31,Email contains malicious link asking for credentials,phishing,3
2026-01-03 09:26:06.549628,david,192.168.39.21,Email contains malicious link asking for credentials,phishing,3
2025-12-11 13:44:06.551627,bob,192.168.48.41,Malicious attachment in email from admin@corp.com,phishing,3
2025-12-21 22:30:06.555629,admin,192.168.43.51,Spear phishing attempt targeting user1,phishing,3
2025-12-25 21:01:06.550628,bob,192.168.26.221,Phishing attempt detected: fake login page,phishing,3
2025-12-02 10:54:06.554630,bob,192.168.45.31,Email contains malicious link asking for credentials,phishing,3
2025-12-09 18:48:06.555629,eve,192.168.38.51,Suspicious URL in email: http://phishing-site-94.com,phishing,3
2025-12-23 23:55:06.550628,user2,192.168.31.61,Spear phishing attempt targeting user2,phishing,3
2026-01-05 04:58:06.554630,system,192.168.37.111,Email impersonation detected,phishing,3
2025-12-25 20:15:06.551627,charlie,192.168.44.21,Fake invoice email detected,phishing,3
2025-12-18 10:31:06.550628,charlie,192.168.5.241,Credential harvesting attempt detected,phishing,3
2025-12-16 00:24:06.550628,user3,192.168.3.21,Malicious attachment in email from security@company.com,phishing,3
2025-12-21 03:44:06.551627,bob,192.168.9.51,Malicious attachment in email from hr@company.com,phishing,3
2025-12-03 02:35:06.553630,system,192.168.25.51,Credential harvesting attempt detected,phishing,3
2026-01-03 04:22:06.550628,david,192.168.39.161,Credential harvesting attempt detected,phishing,3
2025-12-17 04:01:06.552628,charlie,192.168.46.151,Email with spoofed sender detected,phishing,3
2025-12-18 22:39:06.550628,user3,192.168.44.81,Spear phishing attempt targeting user2,phishing,3
2025-12-08 20:44:06.552628,bob,192.168.47.131,Phishing link clicked by user system,phishing,3
2025-12-19 11:14:06.554630,admin,192.168.31.171,Phishing link clicked by user admin,phishing,3
2026-01-02 15:00:06.551627,user1,192.168.15.1,Email with spoofed sender detected,phishing,3
2025-12-06 19:09:06.553630,bob,192.168.8.1,Email impersonation detected,phishing,3
2026-01-02 17:00:06.552628,charlie,192.168.14.121,Phishing attempt detected: fake login page,phishing,3
2025-12-21 00:23:06.552628,charlie,192.168.22.211,Email with spoofed sender detected,phishing,3
2025-12-21 22:41:06.550628,user2,192.168.29.11,Email impersonation detected,phishing,3
2025-12-12 12:58:06.550628,admin,192.168.31.141,Malicious attachment in email from it@company.com,phishing,3
2025-12-05 00:32:06.555629,admin,192.168.14.51,Email with spoofed sender detected,phishing,3
2025-12-19 03:29:06.554630,user3,192.168.1.191,Fake invoice email detected,phishing,3
2025-12-15 04:17:06.555629,charlie,192.168.23.81,Suspicious URL in email: http://phishing-site-281.com,phishing,3
2025-12-19 01:52:06.551627,charlie,192.168.14.21,Phishing attempt detected: fake login page,phishing,3
2025-12-16 05:07:06.552628,bob,192.168.6.111,Suspicious email from security@company.com with credential request,phishing,3
2025-12-03 11:06:06.549628,alice,192.168.35.41,Phishing attempt detected: fake login page,phishing,3
2025-12-08 23:27:06.549628,user3,192.168.32.211,Email with spoofed sender detected,phishing,3
2025-12-09 09:12:06.555629,charlie,192.168.48.211,Malicious attachment in email from admin@corp.com,phishing,3
2025-12-07 17:55:06.553630,charlie,192.168.17.31,Malicious attachment in email from admin@corp.com,phishing,3
2025-12-18 07:40:06.550628,system,192.168.20.241,Suspicious email from hr@company.com with credential request,phishing,3
2025-12-25 15:27:06.553630,user2,192.168.39.211,Credential harvesting attempt detected,phishing,3
2025-12-23 12:28:06.549628,user1,192.168.38.51,Phishing attempt detected: fake login page,phishing,3
2025-12-10 07:33:06.553630,admin,192.168.46.201,Email with spoofed sender detected,phishing,3
2025-12-18 01:29:06.552628,user2,192.168.28.201,Email contains malicious link asking for credentials,phishing,3
2025-12-05 17:44:06.554630,charlie,192.168.42.51,Email contains malicious link asking for credentials,phishing,3
2025-12-13 18:00:06.551627,admin,192.168.23.191,Phishing attempt detected: fake login page,phishing,3
2025-12-17 12:34:06.552628,bob,192.168.44.171,Suspicious URL in email: http://phishing-site-646.com,phishing,3
2025-12-08 23:08:06.550628,eve,192.168.48.131,Malicious attachment in email from admin@corp.com,phishing,3
2025-12-27 09:59:06.550628,admin,192.168.17.181,Malicious attachment in email from hr@company.com,phishing,3
2025-12-26 10:23:06.550628,alice,192.168.4.231,Spear phishing attempt targeting admin,phishing,3
2025-12-29 09:50:06.551627,user1,192.168.46.41,Email impersonation detected,phishing,3
2025-12-21 05:38:06.555629,charlie,192.168.41.161,Email with spoofed sender detected,phishing,3
2025-12-27 05:45:06.552628,user3,192.168.16.161,Suspicious URL in email: http://phishing-site-243.com,phishing,3
2025-12-27 13:35:06.554630,bob,192.168.13.211,Email impersonation detected,phishing,3
2025-12-19 04:15:06.553630,system,192.168.7.131,Email impersonation detected,phishing,3
2025-12-02 05:34:06.551627,system,192.168.34.61,Spear phishing attempt targeting user3,phishing,3
2025-12-06 21:50:06.550628,alice,192.168.7.221,Suspicious email from it@company.com with credential request,phishing,3
2025-12-02 21:46:06.554630,bob,192.168.41.231,Suspicious email from it@company.com with credential request,phishing,3
2025-12-28 08:14:06.555629,user1,192.168.38.151,Suspicious email from hr@company.com with credential request,phishing,3
2025-12-22 21:30:06.555629,charlie,192.168.7.191,Malicious attachment in email from hr@company.com,phishing,3
2025-12-09 00:26:06.551627,eve,192.168.45.1,Credential harvesting attempt detected,phishing,3
2026-01-03 21:32:06.554630,user3,192.168.21.81,Phishing link clicked by user eve,phishing,3
2025-12-08 03:40:06.548627,user1,192.168.28.31,Phishing attempt detected: fake login page,phishing,3
2025-12-03 19:52:06.550628,user2,192.168.6.31,Suspicious email from security@company.com with credential request,phishing,3
2025-12-27 20:38:06.551627,alice,192.168.3.171,Phishing attempt detected: fake login page,phishing,3
2025-12-23 15:06:06.555629,admin,192.168.9.211,Spear phishing attempt targeting system,phishing,3
2025-12-27 14:12:06.550628,charlie,192.168.19.191,Suspicious email from hr@company.com with credential request,phishing,3
2025-12-09 06:27:06.551627,charlie,192.168.28.91,Suspicious email from admin@corp.com with credential request,phishing,3
2025-12-12 23:13:06.549628,alice,192.168.27.41,Phishing attempt detected: fake login page,phishing,3
2025-12-24 23:58:06.555629,admin,192.168.38.211,Email with spoofed sender detected,phishing,3
2026-01-04 19:24:06.549628,user3,192.168.8.181,Spear phishing attempt targeting bob,phishing,3
2025-12-06 16:59:06.552628,eve,192.168.47.91,Email with spoofed sender detected,phishing,3
2025-12-23 08:11:06.550628,david,192.168.2.131,Email with spoofed sender detected,phishing,3
2026-01-02 17:34:06.554630,system,192.168.4.191,Suspicious email from hr@company.com with credential request,phishing,3
2025-12-13 21:22:06.552628,alice,192.168.44.191,Credential harvesting attempt detected,phishing,3
2025-12-31 17:14:06.550628,david,192.168.15.121,Suspicious email from admin@corp.com with credential request,phishing,3
2025-12-28 19:47:06.550628,bob,192.168.30.21,Phishing link clicked by user system,phishing,3
2025-12-12 00:55:06.548627,charlie,192.168.34.61,Spear phishing attempt targeting david,phishing,3
2025-12-14 21:28:06.552628,eve,192.168.28.91,Malicious attachment in email from admin@corp.com,phishing,3
2025-12-21 17:02:06.550628,user2,192.168.31.201,Spear phishing attempt targeting david,phishing,3
2025-12-14 18:34:06.555629,system,192.168.23.91,Email contains malicious link asking for credentials,phishing,3
2025-12-03 00:17:06.553630,david,192.168.13.151,Email with spoofed sender detected,phishing,3
2025-12-22 14:55:06.549628,bob,192.168.46.11,Malicious attachment in email from admin@corp.com,phishing,3
2025-12-11 19:59:06.548627,eve,192.168.47.21,Fake invoice email detected,phishing,3
2025-12-06 02:02:06.554630,david,192.168.15.91,Credential harvesting attempt detected,phishing,3
2025-12-19 10:27:06.554630,charlie,192.168.15.101,Phishing link clicked by user user2,phishing,3
2026-01-02 12:16:06.550628,system,192.168.38.211,Fake invoice email detected,phishing,3
2025-12-29 00:49:06.555629,david,192.168.12.1,Spear phishing attempt targeting charlie,phishing,3
2025-12-27 14:17:06.555629,admin,192.168.39.151,Phishing link clicked by user user2,phishing,3
2025-12-05 00:33:06.555629,system,192.168.5.211,Email contains malicious link asking for credentials,phishing,3
2025-12-28 14:53:06.553630,charlie,192.168.45.131,Suspicious email from admin@corp.com with credential request,phishing,3
2025-12-31 21:07:06.551627,user1,192.168.11.201,Credential harvesting attempt detected,phishing,3
2025-12-15 00:16:06.552628,eve,192.168.29.81,Malicious attachment in email from hr@company.com,phishing,3
2025-12-09 06:15:06.552628,user3,192.168.44.131,Fake invoice email detected,phishing,3
2025-12-21 05:34:06.551627,eve,192.168.25.231,Email contains malicious link asking for credentials,phishing,3
2025-12-19 09:27:06.550628,user2,192.168.21.91,Suspicious URL in email: http://phishing-site-302.com,phishing,3
2025-12-19 09:30:06.551627,alice,192.168.6.161,Credential harvesting attempt detected,phishing,3
2025-12-22 02:43:06.549628,user3,192.168.41.141,Suspicious email from hr@company.com with credential request,phishing,3
2025-12-19 00:48:06.551627,admin,192.168.25.61,Email impersonation detected,phishing,3
2025-12-15 09:00:06.548627,user1,192.168.32.211,Suspicious URL in email: http://phishing-site-786.com,phishing,3
2025-12-21 03:06:06.550628,david,192.168.37.61,Suspicious URL in email: http://phishing-site-593.com,phishing,3
2025-12-30 12:54:06.552628,alice,192.168.10.211,Credential harvesting attempt detected,phishing,3
2025-12-22 22:27:06.550628,david,192.168.47.171,Malicious attachment in email from it@company.com,phishing,3
2025-12-13 21:37:06.555629,user2,192.168.10.51,Phishing link clicked by user user3,phishing,3
2025-12-09 15:48:06.553630,bob,192.168.17.171,Email with spoofed sender detected,phishing,3
2026-01-03 02:53:06.551627,eve,192.168.15.1,Email contains malicious link asking for credentials,phishing,3
2025-12-05 14:03:06.549628,alice,192.168.24.141,Email with spoofed sender detected,phishing,3
2025-12-07 17:27:06.549628,user1,192.168.46.121,Suspicious URL in email: http://phishing-site-969.com,phishing,3
2025-12-22 21:32:06.551627,system,192.168.29.201,Spear phishing attempt targeting system,phishing,3
2025-12-16 06:20:06.551627,user1,192.168.29.241,Suspicious URL in email: http://phishing-site-410.com,phishing,3
2026-01-01 20:55:06.550628,user3,192.168.30.221,Malicious attachment in email from it@company.com,phishing,3
2025-12-30 09:50:06.554630,bob,192.168.39.211,Malicious attachment in email from admin@corp.com,phishing,3
2025-12-16 18:58:06.552628,user1,192.168.3.131,Malicious attachment in email from admin@corp.com,phishing,3
2025-12-22 01:08:06.551627,system,192.168.22.1,Email with spoofed sender detected,phishing,3
2025-12-13 19:23:06.552628,user2,192.168.47.161,Email impersonation detected,phishing,3
2025-12-15 05:58:06.549628,user2,192.168.38.51,Phishing link clicked by user bob,phishing,3
2025-12-29 18:43:06.550628,user2,192.168.4.111,Phishing attempt detected: fake login page,phishing,3
2025-12-27 21:11:06.555629,user2,192.168.31.211,Email impersonation detected,phishing,3
2025-12-02 00:17:06.554630,user2,192.168.49.201,Email impersonation detected,phishing,3
2025-12-28 02:09:06.554630,admin,192.168.44.201,Suspicious email from admin@corp.com with credential request,phishing,3
2025-12-02 15:29:06.551627,user1,192.168.14.1,Email contains malicious link asking for credentials,phishing,3
2025-12-02 03:11:06.552628,user1,192.168.38.91,Spear phishing attempt targeting system,phishing,3
2025-12-25 04:15:06.550628,bob,192.168.35.41,Malicious attachment in email from admin@corp.com,phishing,3
2025-12-14 08:42:06.552628,user2,192.168.27.31,Email contains malicious link asking for credentials,phishing,3
2025-12-24 01:18:06.551627,user1,192.168.44.191,Phishing link clicked by user eve,phishing,3
2025-12-05 07:51:06.552628,charlie,192.168.12.11,Malicious attachment in email from it@company.com,phishing,3
2025-12-07 20:51:06.552628,david,192.168.4.21,Email with spoofed sender detected,phishing,3
